Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00019.trk
Object,0
Samples,450
treatment,2,
cage,37,
mark,1,
id,57,
date,2009-07-29 12:49:17.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,97.31,14.22,344.00,364.00,s ext
2,0.20,95.22,16.19,516.00,308.00,s ext
3,0.40,91.48,18.02,536.00,428.00,s ext
4,0.60,86.15,20.52,648.00,312.00,s ext
5,0.80,81.24,24.55,696.00,416.00,south
6,1.00,76.99,29.07,728.00,504.00,south
7,1.20,74.81,33.54,684.00,444.00,south
8,1.40,74.55,38.93,788.00,568.00,south
9,1.60,74.68,44.87,760.00,580.00,south
10,1.80,77.53,52.74,784.00,672.00,south
11,2.00,79.62,58.12,888.00,576.00,south
12,2.20,83.31,63.86,904.00,624.00,south
13,2.40,87.38,70.18,968.00,672.00,south
14,2.60,90.06,75.95,924.00,620.00,south
15,2.80,92.32,80.84,972.00,568.00,south
16,3.00,94.88,86.88,1020.00,784.00,south
17,3.20,97.10,92.10,980.00,744.00,south
18,3.40,100.28,97.33,1044.00,744.00,south
19,3.60,102.73,102.41,1052.00,800.00,east
20,3.80,106.44,107.72,1048.00,836.00,east
21,4.00,109.79,113.17,1072.00,808.00,north
22,4.20,113.59,118.36,1048.00,792.00,north
23,4.40,117.22,123.77,1076.00,724.00,north
24,4.60,121.52,130.26,996.00,728.00,north
25,4.80,126.65,137.32,968.00,636.00,north
26,5.00,131.80,144.56,936.00,656.00,north
27,5.20,137.57,151.64,884.00,556.00,north
28,5.40,143.07,158.62,888.00,604.00,north
29,5.60,149.30,166.03,796.00,564.00,north
30,5.80,152.27,169.89,828.00,680.00,north
31,6.00,154.46,173.80,868.00,640.00,north
32,6.20,153.34,175.32,820.00,584.00,north
33,6.40,148.62,174.56,816.00,524.00,north
34,6.60,140.05,171.23,824.00,504.00,north
35,6.80,131.29,167.83,840.00,536.00,north
36,7.00,121.18,163.26,840.00,576.00,north
37,7.20,113.11,158.45,820.00,620.00,north
38,7.40,106.08,152.91,852.00,656.00,north
39,7.60,100.06,147.98,872.00,636.00,north
40,7.80,96.50,141.59,920.00,696.00,north
41,8.00,94.36,136.23,1008.00,728.00,north
42,8.20,91.22,130.43,996.00,804.00,north
43,8.40,90.26,124.14,1008.00,804.00,north
44,8.60,88.87,117.28,964.00,852.00,north
45,8.80,87.73,111.61,1060.00,792.00,west
46,9.00,85.88,105.11,1084.00,864.00,west
47,9.20,84.71,99.79,1068.00,688.00,west
48,9.40,83.79,95.08,1028.00,776.00,west
49,9.60,83.20,89.79,956.00,696.00,west
50,9.80,83.04,85.93,1036.00,576.00,south
51,10.00,82.61,80.76,1012.00,624.00,south
52,10.20,81.09,74.61,1000.00,676.00,south
53,10.40,78.49,68.65,900.00,628.00,south
54,10.60,75.23,61.74,912.00,636.00,south
55,10.80,71.38,54.50,892.00,684.00,south
56,11.00,67.17,47.64,856.00,604.00,south
57,11.20,62.71,41.23,852.00,620.00,south
58,11.40,57.73,34.51,792.00,508.00,south
59,11.60,55.50,29.53,744.00,584.00,south
60,11.80,53.60,25.28,780.00,556.00,south
61,12.00,56.49,22.69,732.00,560.00,south
62,12.20,60.43,21.63,712.00,492.00,south
63,12.40,67.99,21.18,664.00,544.00,south
64,12.60,76.09,21.06,712.00,480.00,south
65,12.80,86.11,22.38,656.00,448.00,south
66,13.00,92.59,23.78,668.00,324.00,south
67,13.20,101.84,25.77,712.00,436.00,south
68,13.40,109.03,27.25,756.00,476.00,south
69,13.60,115.46,29.27,772.00,496.00,south
70,13.80,119.24,33.10,788.00,512.00,south
71,14.00,122.49,36.72,804.00,536.00,south
72,14.20,124.45,42.02,772.00,552.00,south
73,14.40,125.54,48.04,788.00,632.00,south
74,14.60,126.67,53.05,804.00,528.00,south
75,14.80,126.28,59.14,844.00,656.00,south
76,15.00,125.56,66.00,872.00,724.00,south
77,15.20,124.69,73.58,932.00,772.00,south
78,15.40,123.92,81.90,952.00,764.00,south
79,15.60,123.23,89.45,980.00,724.00,east
80,15.80,122.58,96.16,1040.00,708.00,east
81,16.00,121.72,103.35,968.00,736.00,east
82,16.20,121.42,108.92,1012.00,732.00,east
83,16.40,120.11,113.30,1048.00,788.00,east
84,16.60,118.23,116.62,1060.00,700.00,east
85,16.80,116.31,119.15,1044.00,656.00,north
86,17.00,112.92,120.61,1056.00,756.00,north
87,17.20,110.81,121.86,1036.00,668.00,north
88,17.40,106.62,120.90,1048.00,764.00,north
89,17.60,101.88,119.48,1076.00,836.00,north
90,17.80,98.17,117.22,1100.00,696.00,north
91,18.00,94.86,113.91,1088.00,740.00,north
92,18.20,92.55,109.49,1020.00,836.00,west
93,18.40,90.12,105.58,1112.00,708.00,west
94,18.60,88.29,101.01,1092.00,700.00,west
95,18.80,86.85,96.37,1072.00,708.00,west
96,19.00,85.76,91.73,1064.00,616.00,west
97,19.20,85.01,85.88,1056.00,736.00,south
98,19.40,83.96,80.57,1024.00,608.00,south
99,19.60,82.71,75.79,992.00,656.00,south
100,19.80,81.91,70.50,940.00,564.00,south
101,20.00,81.09,65.77,940.00,560.00,south
102,20.20,78.28,60.31,932.00,480.00,south
103,20.40,75.93,54.25,932.00,608.00,south
104,20.60,73.49,48.70,772.00,552.00,south
105,20.80,71.26,44.49,812.00,416.00,south
106,21.00,71.20,40.20,840.00,492.00,south
107,21.20,70.35,37.00,844.00,548.00,south
108,21.40,72.13,33.67,828.00,488.00,south
109,21.60,75.85,31.34,764.00,608.00,south
110,21.80,81.59,30.72,716.00,504.00,south
111,22.00,87.53,30.64,808.00,516.00,south
112,22.20,94.83,32.06,744.00,456.00,south
113,22.40,101.69,33.93,756.00,492.00,south
114,22.60,107.92,36.28,804.00,448.00,south
115,22.80,113.35,39.16,792.00,588.00,south
116,23.00,117.53,43.51,828.00,612.00,south
117,23.20,119.62,48.71,812.00,680.00,south
118,23.40,119.34,54.18,772.00,608.00,south
119,23.60,118.72,60.30,856.00,628.00,south
120,23.80,117.09,67.17,880.00,680.00,south
121,24.00,114.25,73.94,904.00,712.00,south
122,24.20,111.54,78.97,936.00,680.00,south
123,24.40,108.51,83.70,1000.00,736.00,south
124,24.60,105.26,87.44,1032.00,768.00,south
125,24.80,101.76,89.64,1036.00,852.00,south
126,25.00,99.18,89.96,1036.00,704.00,south
127,25.20,96.07,88.91,1048.00,684.00,south
128,25.40,92.27,86.40,1052.00,732.00,south
129,25.60,88.20,82.39,1016.00,764.00,south
130,25.80,84.28,76.92,976.00,712.00,south
131,26.00,80.52,71.28,936.00,632.00,south
132,26.20,75.96,64.54,908.00,708.00,south
133,26.40,70.56,57.29,872.00,676.00,south
134,26.60,64.53,50.22,868.00,612.00,south
135,26.80,57.58,42.57,796.00,584.00,south
136,27.00,51.39,35.80,808.00,500.00,south
137,27.20,46.39,30.22,716.00,500.00,south
138,27.40,41.51,25.26,736.00,436.00,south
139,27.60,38.74,20.88,640.00,488.00,south
140,27.80,37.50,17.25,740.00,508.00,south
141,28.00,37.45,15.37,700.00,440.00,s ext
142,28.20,39.18,14.24,724.00,456.00,s ext
143,28.40,43.30,14.66,708.00,432.00,s ext
144,28.60,49.31,15.54,664.00,388.00,s ext
145,28.80,54.47,17.34,660.00,364.00,s ext
146,29.00,62.96,19.90,708.00,376.00,south
147,29.20,69.66,21.56,660.00,408.00,south
148,29.40,78.16,25.84,708.00,400.00,south
149,29.60,86.03,27.83,720.00,380.00,south
150,29.80,92.04,30.13,736.00,416.00,south
151,30.00,97.60,33.03,780.00,396.00,south
152,30.20,102.91,34.78,728.00,532.00,south
153,30.40,104.84,38.18,748.00,508.00,south
154,30.60,104.10,41.60,800.00,428.00,south
155,30.80,103.41,44.93,844.00,524.00,south
156,31.00,101.92,46.57,812.00,536.00,south
157,31.20,97.14,47.27,884.00,520.00,south
158,31.40,93.62,47.02,848.00,356.00,south
159,31.60,88.86,44.91,852.00,460.00,south
160,31.80,83.70,40.95,844.00,456.00,south
161,32.00,79.38,36.94,804.00,480.00,south
162,32.20,76.11,33.03,816.00,420.00,south
163,32.40,74.09,29.31,760.00,504.00,south
164,32.60,73.38,24.94,708.00,428.00,south
165,32.80,74.52,21.67,740.00,392.00,south
166,33.00,77.50,17.61,644.00,384.00,s ext
167,33.20,79.17,15.96,588.00,184.00,s ext
168,33.40,80.94,15.23,660.00,168.00,s ext
169,33.60,80.96,16.19,616.00,156.00,s ext
170,33.80,82.74,16.38,628.00,212.00,s ext
171,34.00,84.54,15.60,644.00,224.00,s ext
172,34.20,88.18,14.91,636.00,344.00,s ext
173,34.40,93.70,14.17,668.00,456.00,s ext
174,34.60,101.34,12.15,652.00,384.00,s ext
175,34.80,108.93,10.73,580.00,296.00,s ext
176,35.00,116.62,8.92,552.00,388.00,s ext
177,35.20,119.86,9.49,532.00,420.00,s ext
178,35.40,125.26,8.58,624.00,308.00,s ext
179,35.60,131.85,8.18,616.00,424.00,s ext
180,35.80,139.32,8.15,636.00,428.00,s ext
181,36.00,144.94,10.04,624.00,412.00,s ext
182,36.20,149.10,11.14,596.00,348.00,south
183,36.40,153.58,12.59,688.00,404.00,south
184,36.60,155.50,14.09,656.00,312.00,south
185,36.80,158.03,14.37,716.00,364.00,south
186,37.00,162.19,14.31,716.00,472.00,south
187,37.20,164.68,14.94,712.00,380.00,south
188,37.40,165.70,16.35,640.00,416.00,south
189,37.60,165.39,18.56,776.00,360.00,south
190,37.80,165.03,20.80,740.00,292.00,south
191,38.00,163.53,23.81,728.00,268.00,south
192,38.20,162.28,27.35,724.00,332.00,south
193,38.40,161.25,31.49,852.00,392.00,south
194,38.60,160.21,35.76,872.00,508.00,south
195,38.80,156.90,43.19,764.00,532.00,south
196,39.00,153.78,49.91,800.00,476.00,south
197,39.20,149.92,58.84,780.00,556.00,east
198,39.40,144.86,69.19,872.00,668.00,east
199,39.60,141.52,78.70,832.00,656.00,east
200,39.80,137.96,89.76,872.00,688.00,east
201,40.00,135.99,97.27,948.00,620.00,reveral larger
202,40.20,133.85,106.79,900.00,784.00,reveral larger
203,40.40,133.98,115.22,928.00,748.00,east
204,40.60,135.17,124.98,872.00,800.00,east
205,40.80,136.52,131.32,976.00,568.00,east
206,41.00,138.80,139.11,908.00,716.00,east
207,41.20,141.35,146.04,856.00,612.00,north
208,41.40,143.99,152.17,920.00,656.00,north
209,41.60,145.07,157.66,872.00,648.00,north
210,41.80,146.88,163.00,868.00,564.00,north
211,42.00,146.99,166.86,908.00,664.00,north
212,42.20,145.08,169.26,828.00,624.00,north
213,42.40,139.52,169.73,824.00,716.00,north
214,42.60,131.45,168.57,876.00,772.00,north
215,42.80,121.38,166.19,788.00,672.00,north
216,43.00,110.02,163.00,832.00,708.00,north
217,43.20,99.59,159.47,804.00,636.00,north
218,43.40,91.33,156.94,812.00,552.00,north
219,43.60,81.05,153.94,840.00,732.00,north
220,43.80,74.35,151.53,868.00,676.00,north
221,44.00,67.58,149.86,844.00,728.00,north
222,44.20,60.79,148.90,940.00,776.00,north
223,44.40,57.80,145.54,932.00,816.00,north
224,44.60,55.84,140.86,872.00,828.00,west
225,44.80,55.27,134.22,920.00,840.00,west
226,45.00,55.04,126.50,844.00,844.00,west
227,45.20,54.44,116.82,884.00,768.00,platform larger
228,45.40,53.54,105.04,860.00,776.00,platform
229,45.60,50.93,93.29,876.00,768.00,platform larger
230,45.80,47.21,78.60,892.00,800.00,west
231,46.00,43.41,66.41,848.00,724.00,west
232,46.20,37.63,52.78,756.00,716.00,west
233,46.40,30.55,39.86,760.00,620.00,west
234,46.60,25.06,30.97,712.00,656.00,west
235,46.80,20.80,23.11,772.00,804.00,west
236,47.00,18.92,18.96,796.00,648.00,south
237,47.20,20.46,18.46,824.00,580.00,south
238,47.40,22.94,18.19,796.00,644.00,south
239,47.60,25.37,17.79,796.00,616.00,south
240,47.80,31.32,19.19,712.00,564.00,south
241,48.00,38.18,20.00,824.00,600.00,south
242,48.20,46.99,21.80,760.00,608.00,south
243,48.40,58.09,23.24,732.00,596.00,south
244,48.60,71.94,25.48,696.00,652.00,south
245,48.80,84.48,27.65,732.00,676.00,south
246,49.00,97.99,30.37,752.00,732.00,south
247,49.20,108.65,33.60,792.00,600.00,south
248,49.40,116.85,36.10,832.00,656.00,south
249,49.60,123.33,39.85,828.00,652.00,south
250,49.80,129.85,42.84,880.00,740.00,south
251,50.00,135.79,46.05,796.00,828.00,south
252,50.20,139.18,50.56,804.00,752.00,south
253,50.40,141.06,55.72,820.00,744.00,south
254,50.60,142.49,63.06,900.00,880.00,east
255,50.80,141.89,72.02,848.00,860.00,east
256,51.00,141.00,82.69,888.00,800.00,east
257,51.20,139.89,93.71,840.00,784.00,reveral larger
258,51.40,138.69,104.37,864.00,744.00,platform reversal
259,51.60,138.72,115.47,828.00,764.00,reveral larger
260,51.80,138.73,126.14,888.00,836.00,east
261,52.00,139.92,134.01,908.00,724.00,east
262,52.20,140.21,141.21,900.00,768.00,east
263,52.40,139.77,145.61,892.00,704.00,north
264,52.60,138.80,150.65,924.00,808.00,north
265,52.80,135.69,153.49,860.00,648.00,north
266,53.00,133.02,156.95,916.00,728.00,north
267,53.20,128.34,160.09,832.00,756.00,north
268,53.40,123.69,161.89,844.00,548.00,north
269,53.60,115.67,162.62,800.00,652.00,north
270,53.80,108.53,163.51,816.00,488.00,north
271,54.00,99.74,164.06,812.00,660.00,north
272,54.20,89.90,163.76,788.00,632.00,north
273,54.40,83.23,161.02,812.00,664.00,north
274,54.60,77.30,158.74,820.00,608.00,north
275,54.80,74.66,154.22,820.00,704.00,north
276,55.00,74.58,148.10,828.00,712.00,north
277,55.20,76.54,141.73,828.00,720.00,north
278,55.40,79.44,134.66,960.00,796.00,north
279,55.60,84.03,127.60,1000.00,848.00,north
280,55.80,88.94,121.65,1024.00,808.00,north
281,56.00,93.72,116.24,996.00,852.00,north
282,56.20,97.70,112.39,1044.00,832.00,north
283,56.40,101.83,109.97,1060.00,856.00,north
284,56.60,105.65,109.38,992.00,756.00,north
285,56.80,110.02,109.57,1032.00,784.00,east
286,57.00,113.13,110.22,1020.00,580.00,east
287,57.20,117.53,113.21,1092.00,632.00,east
288,57.40,120.82,115.50,1000.00,612.00,east
289,57.60,124.37,119.41,1000.00,536.00,east
290,57.80,128.24,123.70,924.00,628.00,east
291,58.00,132.03,129.52,920.00,660.00,east
292,58.20,134.74,134.84,904.00,592.00,east
293,58.40,138.10,141.09,932.00,532.00,north
294,58.60,141.34,147.72,892.00,576.00,north
295,58.80,144.00,153.79,888.00,532.00,north
296,59.00,146.57,159.12,844.00,660.00,north
297,59.20,146.88,163.00,884.00,728.00,north
298,59.40,145.33,165.39,864.00,660.00,north
299,59.60,140.37,165.77,812.00,700.00,north
300,59.80,133.20,165.20,836.00,520.00,north
301,60.00,125.34,164.48,792.00,644.00,north
302,60.20,118.46,163.99,804.00,428.00,north
303,60.40,111.35,163.98,816.00,596.00,north
304,60.60,102.93,162.80,772.00,532.00,north
305,60.80,94.08,159.95,784.00,620.00,north
306,61.00,88.83,156.99,836.00,580.00,north
307,61.20,82.22,151.68,848.00,772.00,north
308,61.40,78.61,147.35,848.00,736.00,north
309,61.60,77.05,142.29,936.00,672.00,north
310,61.80,75.43,136.71,1028.00,788.00,north
311,62.00,74.11,129.71,972.00,880.00,north
312,62.20,72.87,123.74,944.00,812.00,west
313,62.40,71.53,115.03,1004.00,940.00,west
314,62.60,69.63,107.06,1000.00,828.00,west
315,62.80,66.87,97.40,960.00,952.00,platform larger
316,63.00,63.39,86.95,892.00,868.00,west
317,63.20,59.24,76.81,860.00,736.00,west
318,63.40,53.36,64.99,824.00,812.00,west
319,63.60,47.48,53.67,804.00,764.00,west
320,63.80,41.11,42.76,768.00,732.00,south
321,64.00,34.71,33.48,752.00,616.00,south
322,64.20,29.38,25.93,760.00,592.00,south
323,64.40,27.70,22.29,780.00,540.00,south
324,64.60,26.10,18.72,740.00,544.00,south
325,64.80,27.57,17.21,724.00,552.00,south
326,65.00,30.85,17.41,740.00,520.00,south
327,65.20,37.04,18.22,764.00,536.00,south
328,65.40,44.95,20.22,688.00,620.00,south
329,65.60,57.17,24.44,744.00,568.00,south
330,65.80,68.00,27.82,740.00,620.00,south
331,66.00,81.65,31.59,732.00,592.00,south
332,66.20,93.15,34.60,720.00,540.00,south
333,66.40,105.04,37.31,828.00,700.00,south
334,66.60,114.30,39.88,836.00,712.00,south
335,66.80,123.30,42.30,852.00,760.00,south
336,67.00,129.54,45.28,804.00,808.00,south
337,67.20,131.87,50.57,812.00,864.00,south
338,67.40,131.47,57.43,820.00,768.00,south
339,67.60,129.12,65.69,892.00,816.00,south
340,67.80,126.13,73.25,884.00,704.00,south
341,68.00,122.14,81.40,992.00,796.00,south
342,68.20,119.12,88.15,992.00,632.00,east
343,68.40,116.63,94.41,968.00,736.00,east
344,68.60,113.96,100.17,1036.00,724.00,east
345,68.80,111.52,106.16,976.00,788.00,east
346,69.00,109.86,111.97,1008.00,792.00,north
347,69.20,107.51,118.09,1060.00,828.00,north
348,69.40,105.60,124.32,944.00,876.00,north
349,69.60,104.92,130.94,980.00,772.00,north
350,69.80,104.13,137.13,864.00,700.00,north
351,70.00,102.11,143.42,880.00,720.00,north
352,70.20,99.55,150.03,860.00,716.00,north
353,70.40,93.57,157.70,868.00,776.00,north
354,70.60,88.17,164.58,852.00,656.00,north
355,70.80,80.16,172.19,752.00,636.00,north
356,71.00,71.81,181.36,676.00,588.00,n ext
357,71.20,66.43,187.24,600.00,492.00,n ext
358,71.40,68.27,186.98,648.00,568.00,n ext
359,71.60,70.11,186.73,648.00,376.00,n ext
360,71.80,76.50,187.84,648.00,288.00,n ext
361,72.00,81.29,189.34,648.00,296.00,n ext
362,72.20,93.15,189.16,596.00,436.00,n ext
363,72.40,101.14,189.51,656.00,324.00,n ext
364,72.60,113.29,190.74,592.00,448.00,n ext
365,72.80,123.59,191.54,620.00,364.00,n ext
366,73.00,135.85,193.50,612.00,544.00,n ext
367,73.20,145.77,194.79,628.00,512.00,n ext
368,73.40,159.09,197.44,692.00,504.00,n ext
369,73.60,168.31,200.16,692.00,456.00,n ext
370,73.80,177.45,201.85,660.00,472.00,n ext
371,74.00,186.35,205.10,660.00,448.00,n ext
372,74.20,192.72,207.66,672.00,492.00,n ext
373,74.40,200.29,212.49,584.00,400.00,n ext
374,74.60,206.78,217.26,704.00,400.00,n ext
375,74.80,212.21,221.31,688.00,504.00,n ext
376,75.00,215.64,223.98,684.00,428.00,n ext
377,75.20,217.83,225.64,580.00,336.00,n ext
378,75.40,217.40,225.10,532.00,360.00,n ext
379,75.60,216.95,224.54,520.00,444.00,n ext
380,75.80,215.85,223.43,468.00,348.00,n ext
381,76.00,214.76,222.33,528.00,284.00,n ext
382,76.20,211.37,219.12,560.00,456.00,n ext
383,76.40,210.72,218.62,552.00,328.00,n ext
384,76.60,206.93,215.62,656.00,344.00,n ext
385,76.80,205.43,214.67,604.00,348.00,n ext
386,77.00,200.30,210.87,648.00,372.00,n ext
387,77.20,195.92,207.69,668.00,284.00,n ext
388,77.40,185.51,199.98,656.00,412.00,n ext
389,77.60,178.03,194.41,652.00,332.00,n ext
390,77.80,168.59,187.40,676.00,368.00,north
391,78.00,161.70,182.75,672.00,388.00,north
392,78.20,155.69,177.71,688.00,392.00,north
393,78.40,151.07,172.97,716.00,364.00,north
394,78.60,146.77,168.41,740.00,376.00,north
395,78.80,142.76,164.03,772.00,296.00,north
396,79.00,139.04,159.81,776.00,356.00,north
397,79.20,136.47,155.63,728.00,416.00,north
398,79.40,134.34,152.23,756.00,364.00,north
399,79.60,133.38,149.43,752.00,380.00,north
400,79.80,132.46,146.64,768.00,344.00,north
401,80.00,132.76,145.06,888.00,320.00,north
402,80.20,132.32,143.66,752.00,312.00,north
403,80.40,131.67,141.57,760.00,336.00,north
404,80.60,132.15,140.65,824.00,464.00,north
405,80.80,130.85,138.79,948.00,396.00,north
406,81.00,128.41,135.16,920.00,452.00,north
407,81.20,124.58,130.94,964.00,492.00,north
408,81.40,121.17,127.67,1016.00,460.00,north
409,81.60,116.54,124.15,992.00,496.00,north
410,81.80,111.52,120.84,1064.00,608.00,north
411,82.00,106.84,117.95,1020.00,652.00,north
412,82.20,103.01,116.07,1056.00,548.00,north
413,82.40,98.67,114.29,1032.00,608.00,north
414,82.60,95.20,112.14,1020.00,564.00,north
415,82.80,90.59,109.93,1060.00,752.00,west
416,83.00,86.77,107.12,1064.00,772.00,west
417,83.20,83.11,102.81,1024.00,744.00,west
418,83.40,79.29,96.71,1048.00,856.00,west
419,83.60,75.48,90.09,1012.00,804.00,west
420,83.80,69.93,80.90,908.00,888.00,west
421,84.00,64.66,72.10,944.00,756.00,west
422,84.20,57.78,61.58,876.00,780.00,west
423,84.40,49.21,49.96,776.00,708.00,south
424,84.60,39.85,37.98,740.00,692.00,south
425,84.80,31.31,27.86,776.00,604.00,south
426,85.00,22.17,17.22,712.00,640.00,south
427,85.20,11.85,6.06,696.00,576.00,s ext
428,85.40,7.20,0.26,672.00,464.00,s ext
429,85.60,7.82,-0.29,620.00,532.00,s ext
430,85.80,9.45,0.14,608.00,372.00,s ext
431,86.00,13.95,1.00,632.00,512.00,s ext
432,86.20,22.34,4.42,660.00,420.00,s ext
433,86.40,31.17,7.14,612.00,448.00,s ext
434,86.60,39.62,10.24,620.00,328.00,s ext
435,86.80,52.04,14.94,688.00,412.00,s ext
436,87.00,64.19,18.53,612.00,444.00,s ext
437,87.20,77.85,22.24,688.00,500.00,south
438,87.40,89.30,24.50,676.00,476.00,south
439,87.60,100.28,25.79,728.00,452.00,south
440,87.80,113.52,26.79,728.00,552.00,south
441,88.00,124.45,26.76,764.00,548.00,south
442,88.20,136.05,25.34,816.00,636.00,south
443,88.40,145.58,23.40,748.00,532.00,south
444,88.60,154.22,22.37,776.00,660.00,south
445,88.80,160.68,21.55,744.00,664.00,south
446,89.00,165.72,22.32,824.00,752.00,south
447,89.20,168.84,24.08,752.00,752.00,south
448,89.40,167.66,29.83,720.00,576.00,south
449,89.60,165.83,38.15,784.00,688.00,east
450,89.80,163.54,47.78,756.00,684.00,east
